trade_date,symbol,return,gap_days,prev_date,series,class,detail
2010-05-06,ENGINERSIN,-0.7999956643326324,1,2010-05-05,EQ,,
2022-08-11,MOMOMENTUM,-0.7999678921175148,1,2022-08-10,EQ,,
2011-11-03,CRONIMET,-0.7999369880277253,1,2011-11-02,EQ,,
2016-07-13,SOLARINDS,-0.7998798447224105,1,2016-07-12,EQ,,
2013-07-05,ADVANTA,-0.7997883457900655,1,2013-07-04,EQ,,
2021-12-16,KKCL,-0.7996750489272921,1,2021-12-15,EQ,,
2022-08-11,MOLOWVOL,-0.7996522890967795,1,2022-08-10,EQ,,
2024-06-27,SHAREINDIA,-0.7994951316263974,1,2024-06-26,EQ,,
2019-08-19,SESHAPAPER,-0.7994851418658011,3,2019-08-16,EQ,,
2023-06-22,AKI,-0.7994768962510899,1,2023-06-21,BE,,
2017-09-21,YESBANK,-0.7994521568001702,1,2017-09-20,EQ,,
2011-07-14,HDFCBANK,-0.799202285986427,1,2011-07-13,EQ,,
2011-05-05,BAJAJCORP,-0.7990539593552908,1,2011-05-04,EQ,,
2021-12-22,PRECWIRE,-0.7987722529158994,1,2021-12-21,EQ,,
2010-11-08,ATLANTA,-0.7987718945037245,3,2010-11-05,EQ,,
2015-02-27,HIKAL,-0.7987094088259783,1,2015-02-26,EQ,,
2016-10-19,CAPLIPOINT,-0.7986941580756014,1,2016-10-18,EQ,,
2024-10-28,DRREDDY,-0.7986860484749874,3,2024-10-25,EQ,,
2017-09-15,NESCO,-0.7986613826508147,1,2017-09-14,EQ,,
2010-11-24,GREAVESCOT,-0.7986570353036931,1,2010-11-23,EQ,,
2021-04-16,SHARDAMOTR,-0.7984496124031008,1,2021-04-15,EQ,,
2010-01-28,BAJAJELEC,-0.7984424574560138,1,2010-01-27,EQ,,
2026-01-02,MCX,-0.7983437983437983,1,2026-01-01,EQ,,
2017-02-16,COMPINFO,-0.7982426495437648,1,2017-02-15,EQ,,
2025-01-17,JAIBALAJI,-0.7982382044165561,1,2025-01-16,EQ,,
2014-11-28,GODFRYPHLP,-0.7981268318242104,1,2014-11-27,EQ,,
2014-12-04,ICICIBANK,-0.7981160470430857,1,2014-12-03,EQ,,
2024-09-13,KIMS,-0.7981103110493805,1,2024-09-12,EQ,,
2013-10-24,ASHIANA,-0.7981012658227848,1,2013-10-23,EQ,,
2025-09-18,ZYDUSWELL,-0.7979598169265378,1,2025-09-17,EQ,,
2011-12-29,MUNJALAU,-0.7978488692774407,1,2011-12-28,EQ,,
2023-05-15,VISAKAIND,-0.7976613550384042,3,2023-05-12,EQ,,
2011-10-31,VIPIND,-0.7974269005847954,3,2011-10-28,EQ,,
2017-10-18,POKARNA,-0.7974245627522583,1,2017-10-17,EQ,,
2018-06-27,FILATEX,-0.7971687166395915,1,2018-06-26,EQ,,
2025-06-04,COFORGE,-0.7970937757383222,1,2025-06-03,EQ,,
2018-11-01,DFMFOODS,-0.7970828658438852,1,2018-10-31,EQ,,
2021-08-17,SAGCEM,-0.7969635094190489,1,2021-08-16,EQ,,
2017-10-05,JAMNAAUTO,-0.7967884828349945,1,2017-10-04,EQ,,
2022-10-31,TDPOWERSYS,-0.7967073470390695,3,2022-10-28,EQ,,
2026-01-14,AJMERA,-0.796659524201967,1,2026-01-13,EQ,,
2016-06-02,NBCC,-0.7966503478484926,1,2016-06-01,EQ,,
2017-08-31,DOLLAR,-0.7964941462478409,1,2017-08-30,EQ,,
2010-12-30,LICHSGFIN,-0.7963508255337048,1,2010-12-29,EQ,,
2016-01-06,GREENPLY,-0.7962953565085004,1,2016-01-05,EQ,,
2010-11-02,ARCHIES,-0.7961985216473073,1,2010-11-01,EQ,,
2010-10-29,JISLJALEQS,-0.7961514805377383,1,2010-10-28,EQ,,
2021-07-14,MOKSH,-0.7960963455149501,1,2021-07-13,EQ,,
2023-10-23,GEEKAYWIRE,-0.7960644007155635,3,2023-10-20,BE,,
2023-01-23,4THDIM,-0.7959747434885556,3,2023-01-20,BE,,
2010-03-09,STRTECH,-0.7958228714905273,1,2010-03-08,EQ,,
2017-07-19,NAVINFLUOR,-0.7956544231764098,1,2017-07-18,EQ,,
2015-10-06,CADILAHC,-0.7954785700557371,1,2015-10-05,EQ,,
2018-10-04,JMCPROJECT,-0.7954747680183043,1,2018-10-03,EQ,,
2016-10-06,GRASIM,-0.7954414164242787,1,2016-10-05,EQ,,
2022-03-24,VTL,-0.7953921067091078,1,2022-03-23,EQ,,
2020-12-15,APLAPOLLO,-0.795389011219461,1,2020-12-14,EQ,,
2022-11-10,SSWL,-0.7950835053480954,1,2022-11-09,EQ,,
2017-10-25,SIYSIL,-0.7948052413003007,1,2017-10-24,EQ,,
2010-03-22,IPCALAB,-0.7946146341463415,3,2010-03-19,EQ,,
2013-10-17,FEDERALBNK,-0.7945921720944129,2,2013-10-15,EQ,,
2021-04-15,FINPIPE,-0.7943450250536864,2,2021-04-13,EQ,,
2017-01-09,STERTOOLS,-0.7940990516332982,3,2017-01-06,EQ,,
2017-10-12,CANFINHOME,-0.7939920886695648,1,2017-10-11,EQ,,
2017-02-10,GAYAPROJ,-0.7939263973436635,1,2017-02-09,EQ,,
2010-09-08,KALPATPOWR,-0.7939251636109307,1,2010-09-07,EQ,,
2010-08-18,HDFC,-0.793549244753153,1,2010-08-17,EQ,,
2012-09-20,GSFC,-0.7934115764203787,2,2012-09-18,EQ,,
2012-10-30,BOMDYEING,-0.7930516431924882,1,2012-10-29,EQ,,
2025-12-12,BECTORFOOD,-0.7930244982065175,1,2025-12-11,EQ,,
2010-02-10,CCCL,-0.7929473433404812,1,2010-02-09,EQ,,
2026-07-03,MBAPL,-0.7929008770478239,1,2026-07-02,EQ,,
2016-04-06,VIVIMEDLAB,-0.7921408889421349,1,2016-04-05,EQ,,
2011-02-10,AUROPHARMA,-0.7921120866123823,1,2011-02-09,EQ,,
2015-04-09,MENONBE,-0.791994750656168,1,2015-04-08,EQ,,
2014-12-18,PNB,-0.7919064499792827,1,2014-12-17,EQ,,
2012-07-24,GRUH,-0.791851606492216,1,2012-07-23,EQ,,
2010-08-13,MAGMA,-0.7912173574119787,1,2010-08-12,EQ,,
2025-01-28,MAZDA,-0.7905165674424198,1,2025-01-27,BE,,
2022-10-07,AJOONI,-0.7903981264637002,1,2022-10-06,EQ,,
2023-11-16,ATALREAL,-0.7903439153439153,1,2023-11-15,BE,,
2023-11-10,HINDCON,-0.7903000697836706,1,2023-11-09,BE,,
2014-01-27,KSCL,-0.7903000269852563,3,2014-01-24,EQ,,
2023-02-03,SERVOTECH,-0.7902018598321615,1,2023-02-02,EQ,,
2017-08-03,CORALFINAC,-0.7901584653878232,1,2017-08-02,EQ,,
2016-11-23,CGCL,-0.7901256732495512,1,2016-11-22,EQ,,
2022-10-27,KSHITIJPOL,-0.7901001322501418,2,2022-10-25,BE,,
2024-03-22,REFEX,-0.7900763358778626,1,2024-03-21,EQ,,
2025-10-03,SUMEETINDS,-0.7900717043574186,2,2025-10-01,BE,,
2012-05-25,GRAVITA,-0.7900583171341294,1,2012-05-24,EQ,,
2012-11-01,KANANIIND,-0.7900537634408602,1,2012-10-31,BE,,
2022-08-25,RAMASTEEL,-0.7900456621004566,1,2022-08-24,EQ,,
2022-08-30,KRITIKA,-0.7900355871886121,1,2022-08-29,EQ,,
2018-04-19,PHILIPCARB,-0.7900310146211785,1,2018-04-18,EQ,,
2023-10-06,FOCUS,-0.7900212816268621,1,2023-10-05,EQ,,
2022-03-15,RAJRATAN,-0.7900172446828895,1,2022-03-14,BE,,
2021-10-07,AFFLE,-0.7900012734913675,1,2021-10-06,EQ,,
2021-07-26,TIDEWATER,-0.790000839419122,3,2021-07-23,BE,,
2010-04-05,SEINVEST,-0.7899942200244043,4,2010-04-01,EQ,,
2024-05-15,CANBK,-0.7899567558026652,1,2024-05-14,EQ,,
2020-07-02,KARDA,-0.7899510248503537,1,2020-07-01,BE,,
2023-03-16,MEDICO,-0.7899493358893606,1,2023-03-15,EQ,,
2024-06-14,KAMOPAINTS,-0.7894917246107139,1,2024-06-13,EQ,,
2015-11-26,NATCOPHARM,-0.789090979601334,2,2015-11-24,EQ,,
2021-03-18,DIXON,-0.7887765598419921,1,2021-03-17,EQ,,
2016-12-13,KNRCON,-0.7882857675806753,1,2016-12-12,EQ,,
2026-07-03,KRISHANA,-0.7871758934828311,1,2026-07-02,EQ,,
2021-11-15,BIGBLOC,-0.7862838915470494,3,2021-11-12,EQ,,
2019-01-15,GUJGASLTD,-0.7858797161001121,1,2019-01-14,EQ,,
2019-05-14,JMA,-0.7857780422493306,1,2019-05-13,EQ,,
2012-11-22,SHALPAINTS,-0.7852464129756707,1,2012-11-21,EQ,,
2022-03-14,RKFORGE,-0.7848520710059171,3,2022-03-11,EQ,,
2013-04-12,PIIND,-0.7848101265822784,1,2013-04-11,EQ,,
2026-01-13,AIIL,-0.784451042406248,1,2026-01-12,EQ,,
2024-06-21,PREMEXPLN,-0.7842237769009175,1,2024-06-20,EQ,,
2013-11-22,RELAXO,-0.7834983498349835,1,2013-11-21,EQ,,
2010-04-07,UNITY,-0.7834547863530971,1,2010-04-06,EQ,,
2017-05-25,ADVENZYMES,-0.783264635361944,1,2017-05-24,EQ,,
2023-08-11,IRISDOREME,-0.7826698398961489,1,2023-08-10,EQ,,
2011-01-20,MID-DAY,-0.7823899371069183,1,2011-01-19,BE,,
2018-10-31,JINDWORLD,-0.7823834196891192,1,2018-10-30,EQ,,
2024-02-01,SALASAR,-0.781846513439813,1,2024-01-31,EQ,,
2018-06-07,LUMAXTECH,-0.7815104166666667,1,2018-06-06,EQ,,
2014-08-26,HAVELLS,-0.7810113353163438,1,2014-08-25,EQ,,
2010-11-04,NITINFIRE,-0.7809231627388091,1,2010-11-03,EQ,,
2022-03-28,GOLDIAM,-0.7803490136570561,3,2022-03-25,EQ,,
2022-08-18,MGEL,-0.7803454715219421,1,2022-08-17,EQ,,
2023-01-06,RAMASTEEL,-0.7801786228752521,1,2023-01-05,EQ,,
2021-09-24,KPRMILL,-0.7800757702113464,1,2021-09-23,EQ,,
2023-05-26,RADHIKAJWE,-0.7799334811529933,1,2023-05-25,EQ,,
2021-10-28,IRCTC,-0.77882159243611,1,2021-10-27,EQ,,
2022-09-01,SOTL,-0.7786987033239957,2,2022-08-30,EQ,,
2022-10-19,TPLPLASTEH,-0.7777161862527716,1,2022-10-18,EQ,,
2015-12-21,INDTERRAIN,-0.7770897832817337,3,2015-12-18,EQ,,
2021-02-18,MARINE,-0.7758620689655172,1,2021-02-17,EQ,,
2016-12-26,BALMLAWRIE,-0.7751867891305383,3,2016-12-23,EQ,,
2025-03-04,COASTCORP,-0.775116144018583,1,2025-03-03,EQ,,
2023-09-11,ADFFOODS,-0.7746596398770311,3,2023-09-08,EQ,,
2011-03-15,NATIONALUM,-0.7727368199957992,1,2011-03-14,EQ,,
2010-09-08,BRITANNIA,-0.772636288708348,1,2010-09-07,EQ,,
2026-03-09,CUPID,-0.7722526106414719,3,2026-03-06,EQ,,
2021-05-07,VAIBHAVGBL,-0.7717655140828944,1,2021-05-06,EQ,,
2012-02-15,SYMPHONY,-0.7715179378956889,1,2012-02-14,EQ,,
2020-04-03,IRCON,-0.7689764780673871,2,2020-04-01,EQ,,
2025-10-10,AGIIL,-0.7687735924825315,1,2025-10-09,EQ,,
2025-07-25,KELLTONTEC,-0.7672819399203764,1,2025-07-24,EQ,,
2011-09-06,NELCAST,-0.7657407407407407,1,2011-09-05,EQ,,
2014-12-18,JKTYRE,-0.7647307107884518,1,2014-12-17,EQ,,
2012-05-22,INVENTURE,-0.7646622123236823,1,2012-05-21,EQ,,
2011-02-08,ONGC,-0.7638859821690176,1,2011-02-07,EQ,,
2014-11-25,SURANAT&P,-0.7616645649432534,1,2014-11-24,EQ,,
2024-08-09,FILATFASH,-0.7615606936416185,1,2024-08-08,EQ,,
2023-06-08,NIITLTD,-0.7613468179575728,1,2023-06-07,BE,,
2014-10-08,JBMA,-0.7601426231087983,1,2014-10-07,BE,,
2024-08-09,SAKUMA,-0.7601111454152516,1,2024-08-08,EQ,,
2022-05-13,BBOX,-0.7600919408131016,1,2022-05-12,EQ,,
2025-02-28,JINDWORLD,-0.7600812300551204,1,2025-02-27,EQ,,
2015-06-25,JMTAUTOLTD,-0.7600411946446962,1,2015-06-24,EQ,,
2022-07-21,HNDFDS,-0.7600261393615219,1,2022-07-20,EQ,,
2025-09-22,ADANIPOWER,-0.7600084578517057,3,2025-09-19,EQ,,
2023-07-18,ANMOL,-0.7599909173478656,1,2023-07-17,EQ,,
2021-10-21,VISHWARAJ,-0.7599889776798016,1,2021-10-20,EQ,,
2023-10-27,TALBROAUTO,-0.7599866367584595,1,2023-10-26,EQ,,
2010-02-01,SHREEASHTA,-0.7598765432098765,3,2010-01-29,EQ,,
2026-03-20,METROPOLIS,-0.7581423401688782,1,2026-03-19,EQ,,
2016-03-16,TIDEWATER,-0.7574029134486261,1,2016-03-15,EQ,,
2010-04-15,ZEENEWS,-0.7564698075646981,2,2010-04-13,EQ,,
2025-09-24,SHANKARA,-0.7554265522463403,1,2025-09-23,BE,,
2015-03-19,TECHM,-0.7546331012319228,1,2015-03-18,EQ,,
2017-05-25,SINTEX,-0.7516810758885687,1,2017-05-24,EQ,,
2024-12-20,LINC,-0.7515977018914208,1,2024-12-19,EQ,,
2023-03-02,360ONE,-0.7512829188518582,1,2023-03-01,EQ,,
2025-09-26,NAZARA,-0.7491039426523298,1,2025-09-25,EQ,,
2026-02-27,INFOBEAN,-0.7421230307576894,1,2026-02-26,EQ,,
2024-07-01,OCCL,-0.7412941467028895,3,2024-06-28,BE,,
2025-06-23,VMART,-0.7403627161535218,3,2025-06-20,EQ,,
2016-08-24,PILITA,-0.7380025940337225,1,2016-08-23,EQ,,
2010-05-18,SEINVEST,-0.7375643224699828,1,2010-05-17,EQ,,
2023-07-27,MAANALU,-0.7375424688561721,1,2023-07-26,BE,,
2020-09-30,AARTIDRUGS,-0.7375102096378983,1,2020-09-29,EQ,,
2024-08-12,GRPLTD,-0.7375008747987963,3,2024-08-09,BE,,
2019-08-19,HSIL,-0.7370662124760485,3,2019-08-16,BE,,
2014-03-25,RAJTV,-0.736108706941319,1,2014-03-24,EQ,,
2020-03-06,BORORENEW,-0.7359639830508475,1,2020-03-05,BE,,
2025-02-04,REDTAPE,-0.7335168616655197,1,2025-02-03,EQ,,
2025-12-12,BHARATRAS,-0.7316161616161616,1,2025-12-11,EQ,,
2010-06-21,STER,-0.7303751750571239,3,2010-06-18,EQ,,
2024-06-10,MOTILALOFS,-0.7296328347138088,3,2024-06-07,EQ,,
2024-05-24,INOXWIND,-0.7273403288440883,1,2024-05-23,EQ,,
2024-01-02,ALLCARGO,-0.7261814313934053,1,2024-01-01,EQ,,
2024-09-20,ROSSELLIND,-0.7251668945548138,1,2024-09-19,BE,,
2021-10-26,GPIL,-0.725019040365575,1,2021-10-25,EQ,,
2016-03-15,CROMPGREAV,-0.716677398583387,1,2016-03-14,EQ,,
2023-01-04,SECURCRED,-0.7128141738772147,1,2023-01-03,EQ,,
2018-08-02,BOROSIL,-0.7099460424013255,1,2018-08-01,EQ,,
2010-09-24,DALMIACEM,-0.7093984962406015,1,2010-09-23,BE,,
2018-09-28,INFIBEAM,-0.7082605440479162,1,2018-09-27,EQ,,
2024-10-11,HERCULES,-0.7061422889969067,1,2024-10-10,BE,,
2026-02-18,SADHNANIQ,-0.7040998217468806,1,2026-02-17,EQ,,
2013-05-03,VKSPL,-0.7009345794392523,1,2013-05-02,BE,,
2024-03-05,CGCL,-0.6999948140849452,1,2024-03-04,EQ,,
2014-07-30,JMTAUTOLTD,-0.6999796251018745,2,2014-07-28,BE,,
2018-01-11,ORIENTPPR,-0.6956648239743963,1,2018-01-10,BE,,
2011-08-29,DHANUS,-0.6908396946564885,3,2011-08-26,BE,,
2011-09-22,NITINFIRE,-0.6855187319884727,1,2011-09-21,EQ,,
2026-04-02,RNBDENIMS,-0.6833605220228385,1,2026-04-01,BE,,
2025-12-26,DCMSRIND,-0.683317843866171,2,2025-12-24,BE,,
2024-12-27,NMDC,-0.6767544882256937,1,2024-12-26,EQ,,
2013-10-17,FOURSOFT,-0.6725978647686832,2,2013-10-15,BE,,
2015-09-14,BEL,-0.6725842394149231,3,2015-09-11,EQ,,
2025-12-24,GRMOVER,-0.6723370586489961,1,2025-12-23,EQ,,
2021-09-14,MAHLIFE,-0.6715414553603019,1,2021-09-13,EQ,,
2012-04-13,SUNDARAM,-0.6705882352941177,1,2012-04-12,EQ,,
2022-03-10,VISHAL,-0.6698113207547169,1,2022-03-09,EQ,,
2022-09-15,BEL,-0.6692467996427508,1,2022-09-14,EQ,,
2010-12-08,WEIZMANIND,-0.6690865093768905,1,2010-12-07,BE,,
2022-03-21,BSE,-0.6681348616712659,4,2022-03-17,EQ,,
2025-09-11,PATANJALI,-0.6676470588235295,1,2025-09-10,EQ,,
2016-09-14,HINDPETRO,-0.6672640133361116,2,2016-09-12,EQ,,
2025-05-22,ABFRL,-0.6659230340211935,1,2025-05-21,EQ,,
2010-08-17,SURANAT&P,-0.6658673061550759,1,2010-08-16,EQ,,
2025-09-22,SANDUMA,-0.6651673640167364,3,2025-09-19,EQ,,
2025-10-13,UNIVASTU,-0.6651411136536995,3,2025-10-10,EQ,,
2013-07-03,ASHOKA,-0.6645367412140575,1,2013-07-02,EQ,,
2018-07-11,MINDAIND,-0.6643816396071357,1,2018-07-10,EQ,,
2025-11-28,THYROCARE,-0.663954986102637,1,2025-11-27,EQ,,
2022-03-24,NDL,-0.6634349030470914,1,2022-03-23,EQ,,
2011-11-11,ORIENTABRA,-0.663265306122449,2,2011-11-09,BE,,
2017-06-15,BIOCON,-0.661877911252758,1,2017-06-14,EQ,,
2023-12-19,KRITIKA,-0.6615384615384615,1,2023-12-18,BE,,
2024-02-27,DRCSYSTEMS,-0.6604477611940298,1,2024-02-26,BE,,
2015-06-12,MASTEK,-0.659970323022486,1,2015-06-11,BE,,
2010-09-28,TI,-0.6583665338645419,1,2010-09-27,EQ,,
2024-08-09,DJML,-0.6579552925706772,1,2024-08-08,BE,,
2024-02-22,MASFIN,-0.6560260255172063,1,2024-02-21,EQ,,
2024-03-15,MKPL,-0.651006711409396,1,2024-03-14,BE,,
2018-11-28,ARVIND,-0.6508599903552483,1,2018-11-27,EQ,,
2018-01-23,EXCEL,-0.6504545454545454,1,2018-01-22,BE,,
2025-07-11,ROTO,-0.6502741319156006,1,2025-07-10,EQ,,
2024-08-09,AARTECH,-0.6502539503386005,1,2024-08-08,BE,,
2022-12-22,ZIMLAB,-0.6502411091018686,1,2022-12-21,EQ,,
2025-10-13,UEL,-0.6501952336071092,4,2025-10-09,BE,,
2025-05-23,BSE,-0.6501107696705495,1,2025-05-22,EQ,,
2024-02-26,RPPL,-0.6501087744742567,3,2024-02-23,EQ,,
2014-03-28,KOTHARIPRO,-0.6500595770032768,1,2014-03-27,BE,,
2025-01-17,KITEX,-0.6500179147259046,1,2025-01-16,BE,,
2016-09-22,MANDHANA,-0.6494464944649447,1,2016-09-21,BE,,
2021-12-03,IEX,-0.6494414365019532,1,2021-12-02,EQ,,
2025-11-12,ALLCARGO,-0.6492471213463241,1,2025-11-11,BE,,
2026-04-30,VEDL,-0.6489788004136505,1,2026-04-29,EQ,,
2025-05-14,RAYMOND,-0.6476379211148756,1,2025-05-13,BE,,
2021-12-02,APOLLOPIPE,-0.6469545831308772,1,2021-12-01,EQ,,
2022-07-11,GMMPFAUDLR,-0.646703131574202,3,2022-07-08,EQ,,
2011-04-11,ALEMBICLTD,-0.6460554371002132,3,2011-04-08,BE,,
2013-08-01,FINANTECH,-0.6449939798092063,1,2013-07-31,EQ,,
2017-05-25,HINDCOMPOS,-0.643927261455804,1,2017-05-24,EQ,,
2025-09-16,GODFRYPHLP,-0.6437579431029425,1,2025-09-15,EQ,,
2012-04-09,ZUARIAGRO,-0.6422670509125841,5,2012-04-04,BE,,
2023-10-17,GENSOL,-0.6333257133356885,1,2023-10-16,EQ,,
2015-03-20,AJANTPHARM,-0.6313309968212568,1,2015-03-19,EQ,,
2017-03-27,PTL,-0.628129117259552,3,2017-03-24,BE,,
2013-02-25,COREEDUTEC,-0.6239578015994556,3,2013-02-22,EQ,,
2014-12-04,MANAKSIA,-0.6227544910179641,1,2014-12-03,BE,,
2011-06-20,GTL,-0.6217853975761158,3,2011-06-17,EQ,,
2025-01-08,JAGSNPHARM,-0.6207055214723927,1,2025-01-07,EQ,,
2013-03-21,PARRYSUGAR,-0.62,1,2013-03-20,BE,,
2013-04-10,ANSALHSG,-0.6196428571428572,1,2013-04-09,EQ,,
2018-06-26,AVANTIFEED,-0.6166565388428695,1,2018-06-25,EQ,,
2012-03-29,OIL,-0.6150177820885872,1,2012-03-28,EQ,,
2015-11-19,JSL,-0.6086956521739131,1,2015-11-18,BE,,
2019-07-04,APCOTEXIND,-0.6028257456828885,1,2019-07-03,EQ,,
2024-03-19,RAMASTEEL,-0.6013071895424836,1,2024-03-18,EQ,,
2011-05-03,TRIVENI,-0.5995985950827898,1,2011-05-02,EQ,,
2014-11-13,VIKASGLOB,-0.5963855421686748,1,2014-11-12,EQ,,
2010-11-01,TEXMACOLTD,-0.5943104514533086,3,2010-10-29,BE,,
2025-10-10,LGHL,-0.5924634794156707,1,2025-10-09,EQ,,
2016-10-10,8KMILES,-0.5921502132010075,3,2016-10-07,EQ,,
2024-12-10,SHRADHA,-0.5920369301788806,1,2024-12-09,BE,,
2011-08-16,WABAG,-0.5900676246830093,4,2011-08-12,EQ,,
2025-08-21,DEVIT,-0.5890492359932089,1,2025-08-20,EQ,,
2024-09-12,VBL,-0.5885670585986044,1,2024-09-11,EQ,,
2022-02-21,JBMA,-0.584875301689461,3,2022-02-18,EQ,,
2010-10-21,UNICHEMLAB,-0.58336376917458,1,2010-10-20,EQ,,
2025-04-24,NAVKARURB,-0.5804438280166435,1,2025-04-23,BE,,
2023-10-26,JAYBARMARU,-0.5800279051225832,1,2023-10-25,EQ,,
2024-12-10,GLOBAL,-0.5793076471738705,1,2024-12-09,EQ,,
2013-12-19,STAR,-0.5763912501416751,1,2013-12-18,EQ,,
2016-01-20,ABIRLANUVO,-0.5729224661712378,1,2016-01-19,EQ,,
2015-10-01,IDFC,-0.5721375398794755,1,2015-09-30,EQ,,
2021-03-18,INFIBEAM,-0.5717821782178218,1,2021-03-17,EQ,,
2020-03-04,TATACHEM,-0.5652564014079646,1,2020-03-03,EQ,,
2020-03-06,YESBANK,-0.5611413043478262,1,2020-03-05,EQ,,
2021-05-11,ALKYLAMINE,-0.5599973437811276,1,2021-05-10,EQ,,
2010-05-13,KESARENT,-0.5585967617579028,1,2010-05-12,EQ,,
2016-03-09,MINDTREE,-0.5574740517993986,1,2016-03-08,EQ,,
2013-09-05,ASTRAL,-0.5567480004049813,1,2013-09-04,EQ,,
2019-12-05,THOMASCOOK,-0.5555183946488294,1,2019-12-04,BE,,
2026-03-20,MAHAPEXLTD,-0.5551615445232467,1,2026-03-19,EQ,,
2024-05-24,SDBL,-0.5537659876835622,1,2024-05-23,EQ,,
2019-10-11,CENTURYTEX,-0.553559283609159,1,2019-10-10,EQ,,
2016-12-30,ENGINERSIN,-0.5510628809276052,1,2016-12-29,EQ,,
2018-03-22,LAOPALA,-0.5508774630541873,1,2018-03-21,EQ,,
2013-09-30,BSLIMITED,-0.5491276400367309,3,2013-09-27,EQ,,
2024-12-30,BANCOINDIA,-0.5482908815453081,3,2024-12-27,EQ,,
2026-03-27,HIRECT,-0.5482367758186398,2,2026-03-25,EQ,,
2011-02-24,HEXAWARE,-0.5477282200917049,1,2011-02-23,EQ,,
2025-10-15,SKFINDIA,-0.5475401325772702,1,2025-10-14,BE,,
2017-03-24,POLYMED,-0.5463396711674475,1,2017-03-23,EQ,,
2025-10-14,GOKULAGRO,-0.5460075061472758,1,2025-10-13,EQ,,
2015-03-10,PERSISTENT,-0.5448307288176482,1,2015-03-09,EQ,,
2013-07-26,HERITGFOOD,-0.5433022445423799,1,2013-07-25,EQ,,
2012-03-13,KPIT,-0.5426960257787325,1,2012-03-12,EQ,,
2024-12-06,STAR,-0.5403858455944244,1,2024-12-05,BE,,
2017-06-12,OMKARCHEM,-0.5387755102040817,3,2017-06-09,BE,,
2015-02-12,FCL,-0.536653091447612,1,2015-02-11,EQ,,
2022-12-16,AKG,-0.5352498288843257,1,2022-12-15,EQ,,
2026-01-12,SKMEGGPROD,-0.5352419706438017,3,2026-01-09,EQ,,
2018-07-18,MMFL,-0.5350484439224897,1,2018-07-17,EQ,,
2017-09-27,MOIL,-0.5349641393442622,1,2017-09-26,EQ,,
2025-03-05,ANANDRATHI,-0.532687472267416,1,2025-03-04,EQ,,
2025-03-21,GREENLAM,-0.5319058181197748,1,2025-03-20,EQ,,
2024-03-20,ADVANIHOTR,-0.5316260413452638,1,2024-03-19,EQ,,
2024-08-13,EIHAHOTELS,-0.5283200161828664,1,2024-08-12,EQ,,
2025-08-12,INDIAGLYCO,-0.528072587297223,1,2025-08-11,EQ,,
2015-03-24,AARTIDRUGS,-0.527920482465937,1,2015-03-23,EQ,,
2010-03-15,PIDILITIND,-0.526457771321851,3,2010-03-12,EQ,,
2024-10-25,SUKHJITS,-0.5258278145695364,1,2024-10-24,EQ,,
2024-11-29,RPEL,-0.5257062418018363,1,2024-11-28,EQ,,
2025-09-23,TIMETECHNO,-0.5254290498116367,1,2025-09-22,EQ,,
2025-02-14,TARIL,-0.5249719912730704,1,2025-02-13,EQ,,
2014-09-16,SHILPI,-0.5249415432579891,1,2014-09-15,EQ,,
2024-09-13,MONARCH,-0.5243368807735941,1,2024-09-12,EQ,,
2014-09-25,ASTRAL,-0.5239213747063913,1,2014-09-24,EQ,,
2015-12-22,MARICO,-0.5222462203023759,1,2015-12-21,EQ,,
2019-05-30,IIFL,-0.522098454904779,1,2019-05-29,BE,,
2016-09-01,NBVENTURES,-0.5215751989945538,1,2016-08-31,EQ,,
2015-12-30,ALLCARGO,-0.520828430218875,1,2015-12-29,EQ,,
2022-02-22,HGS,-0.5207769405223499,1,2022-02-21,EQ,,
2015-03-26,WABAG,-0.5203676321359195,1,2015-03-25,EQ,,
2022-09-08,BANSWRAS,-0.5198495612202256,1,2022-09-07,EQ,,
2019-06-12,BIOCON,-0.5198287097374792,1,2019-06-11,EQ,,
2022-03-14,INFIBEAM,-0.5195530726256983,3,2022-03-11,EQ,,
2017-12-21,M&M,-0.5185989946489379,1,2017-12-20,EQ,,
2012-06-29,ZYLOG,-0.5183461329609805,1,2012-06-28,EQ,,
2017-09-27,MANPASAND,-0.5183006879168198,1,2017-09-26,EQ,,
2012-12-13,SUNDARMFIN,-0.5179828914409944,1,2012-12-12,EQ,,
2022-01-10,IPCALAB,-0.5176834257659788,3,2022-01-07,EQ,,
2010-03-15,HINDDORROL,-0.5174761688606446,3,2010-03-12,EQ,,
2015-09-23,APCOTEXIND,-0.5171150236839754,1,2015-09-22,EQ,,
2017-12-21,BALKRISIND,-0.5169988043045038,1,2017-12-20,EQ,,
2024-02-28,FIEMIND,-0.5169771966065663,1,2024-02-27,EQ,,
2012-09-04,CASTROL,-0.5168424634229329,1,2012-09-03,EQ,,
2022-01-07,IMFA,-0.5167326172979084,1,2022-01-06,EQ,,
2025-07-11,DYCL,-0.5165579403416165,1,2025-07-10,EQ,,
2010-10-29,SEINVEST,-0.5164271047227926,1,2010-10-28,EQ,,
2016-07-14,GRINDWELL,-0.516396272005523,1,2016-07-13,EQ,,
2017-12-21,CASTROLIND,-0.5162252445717013,1,2017-12-20,EQ,,
2015-01-21,RSSOFTWARE,-0.516067266067266,1,2015-01-20,EQ,,
2011-01-12,SHOPERSTOP,-0.5153279551034724,1,2011-01-11,EQ,,
